file,lat,lon,rr,year,month,day,hour,minute,second
polPhs_PAZ1.2019.275.12.13.G06_2010.2640_V05.nc,-37.53,-102.10,0.14,2019,10,2,12,13,45
polPhs_PAZ1.2019.275.19.18.G12_2010.2640_V05.nc,28.82,-31.65,0.29,2019,10,2,19,17,48
polPhs_PAZ1.2019.275.15.00.G23_2010.2640_V05.nc,49.72,-131.74,0.12,2019,10,2,15,0,3
polPhs_PAZ1.2019.275.12.49.G21_2010.2640_V05.nc,-1.06,89.21,0.14,2019,10,2,12,49,25
polPhs_PAZ1.2019.275.11.48.G18_2010.2640_V05.nc,45.66,-55.90,5.23,2019,10,2,11,48,7
polPhs_PAZ1.2019.275.11.57.G22_2010.2640_V05.nc,19.26,-75.74,3.15,2019,10,2,11,57,20
polPhs_PAZ1.2019.275.18.10.G13_2010.2640_V05.nc,41.90,-163.55,0.37,2019,10,2,18,10,41
polPhs_PAZ1.2019.275.22.55.G32_2010.2640_V05.nc,46.20,117.01,1.27,2019,10,2,22,55,11
polPhs_PAZ1.2019.275.20.14.G07_2010.2640_V05.nc,-59.79,93.55,0.31,2019,10,2,20,14,6
polPhs_PAZ1.2019.275.07.14.G21_2010.2640_V05.nc,9.31,-3.94,0.49,2019,10,2,7,14,40
polPhs_PAZ1.2019.275.12.02.G03_2010.2640_V05.nc,0.47,-78.61,0.15,2019,10,2,12,1,57
polPhs_PAZ1.2019.275.16.34.G09_2010.2640_V05.nc,49.54,-166.33,9.30,2019,10,2,16,34,30
polPhs_PAZ1.2019.275.09.02.G11_2010.2640_V05.nc,-30.41,-54.46,3.02,2019,10,2,9,2,9
polPhs_PAZ1.2019.275.15.47.G24_2010.2640_V05.nc,-49.59,28.40,0.45,2019,10,2,15,47,17
polPhs_PAZ1.2019.275.13.26.G03_2010.2640_V05.nc,45.65,-96.80,0.12,2019,10,2,13,26,2
polPhs_PAZ1.2019.275.09.39.G26_2010.2640_V05.nc,0.04,108.86,0.28,2019,10,2,9,39,23
polPhs_PAZ1.2019.275.18.07.G05_2010.2640_V05.nc,56.87,-165.36,0.22,2019,10,2,18,7,45
polPhs_PAZ1.2019.275.14.11.G21_2010.2640_V05.nc,-43.72,87.46,0.21,2019,10,2,14,11,7
polPhs_PAZ1.2019.275.09.37.G02_2010.2640_V05.nc,-8.33,139.78,0.79,2019,10,2,9,37,32
polPhs_PAZ1.2019.276.00.03.G16_2010.2640_V05.nc,33.18,-101.52,0.95,2019,10,3,0,3,34
polPhs_PAZ1.2019.276.00.13.G10_2010.2640_V05.nc,71.00,-82.79,0.22,2019,10,3,0,13,2
polPhs_PAZ1.2019.276.08.07.G05_2010.2640_V05.nc,72.28,156.52,0.61,2019,10,3,8,7,44
polPhs_PAZ1.2019.276.12.21.G30_2010.2640_V05.nc,-45.73,77.37,0.16,2019,10,3,12,21,1
polPhs_PAZ1.2019.276.22.38.G32_2010.2640_V05.nc,43.79,124.23,1.96,2019,10,3,22,38,15
polPhs_PAZ1.2019.276.20.25.G31_2010.2640_V05.nc,-3.24,-53.19,0.73,2019,10,3,20,25,14
polPhs_PAZ1.2019.276.22.58.G03_2010.2640_V05.nc,-35.90,116.04,3.62,2019,10,3,22,58,23
polPhs_PAZ1.2019.276.02.00.G03_2010.2640_V05.nc,61.90,75.75,0.11,2019,10,3,2,0,42
polPhs_PAZ1.2019.276.04.40.G01_2010.2640_V05.nc,6.71,-152.57,1.11,2019,10,3,4,40,32
polPhs_PAZ1.2019.276.00.27.G01_2010.2640_V05.nc,45.40,112.89,0.61,2019,10,3,0,27,23
polPhs_PAZ1.2019.276.07.11.G10_2010.2640_V05.nc,-40.55,-7.02,0.55,2019,10,3,7,11,12
polPhs_PAZ1.2019.276.11.46.G03_2010.2640_V05.nc,-7.12,-75.23,0.29,2019,10,3,11,46,45
polPhs_PAZ1.2019.276.22.49.G01_2010.2640_V05.nc,-1.24,117.41,0.45,2019,10,3,22,49,36
polPhs_PAZ1.2019.276.17.17.G22_2010.2640_V05.nc,2.76,22.32,0.33,2019,10,3,17,17,47
polPhs_PAZ1.2019.276.11.33.G18_2010.2640_V05.nc,38.00,-56.87,0.14,2019,10,3,11,33,4
polPhs_PAZ1.2019.276.10.43.G07_2010.2640_V05.nc,-60.94,114.18,1.80,2019,10,3,10,42,58
polPhs_PAZ1.2019.276.02.46.G24_2010.2640_V05.nc,-66.92,-112.04,0.23,2019,10,3,2,46,38
polPhs_PAZ1.2019.276.17.56.G07_2010.2640_V05.nc,28.87,168.93,1.91,2019,10,3,17,56,55
polPhs_PAZ1.2019.276.14.23.G01_2010.2640_V05.nc,54.71,29.15,0.15,2019,10,3,14,23,29
polPhs_PAZ1.2019.276.20.41.G05_2010.2640_V05.nc,55.40,-30.70,10.91,2019,10,3,20,41,48
polPhs_PAZ1.2019.276.17.50.G30_2010.2640_V05.nc,58.70,-176.33,0.13,2019,10,3,17,50,1
polPhs_PAZ1.2019.276.10.45.G09_2010.2640_V05.nc,-49.06,97.61,2.02,2019,10,3,10,44,59
polPhs_PAZ1.2019.277.21.51.G29_2010.2640_V05.nc,20.29,-58.76,0.33,2019,10,4,21,50,46
polPhs_PAZ1.2019.277.05.43.G18_2010.2640_V05.nc,-40.65,-147.36,0.43,2019,10,4,5,43,11
polPhs_PAZ1.2019.277.22.24.G24_2010.2640_V05.nc,26.69,100.96,2.80,2019,10,4,22,24,47
polPhs_PAZ1.2019.277.17.02.G22_2010.2640_V05.nc,10.31,25.51,0.72,2019,10,4,17,2,46
polPhs_PAZ1.2019.277.18.49.G02_2010.2640_V05.nc,49.07,-33.15,0.35,2019,10,4,18,49,12
polPhs_PAZ1.2019.277.05.49.G01_2010.2640_V05.nc,-23.27,-158.42,0.19,2019,10,4,5,48,53
polPhs_PAZ1.2019.277.22.21.G32_2010.2640_V05.nc,40.69,130.81,0.94,2019,10,4,22,21,23
polPhs_PAZ1.2019.277.16.10.G16_2010.2640_V05.nc,5.11,-168.51,2.23,2019,10,4,16,10,40
polPhs_PAZ1.2019.277.15.44.G03_2010.2640_V05.nc,72.39,42.47,0.22,2019,10,4,15,44,39
polPhs_PAZ1.2019.277.21.08.G01_2010.2640_V05.nc,-35.90,124.71,1.04,2019,10,4,21,7,55
polPhs_PAZ1.2019.277.23.10.G13_2010.2640_V05.nc,-25.67,-54.32,0.12,2019,10,4,23,10,13
polPhs_PAZ1.2019.277.20.17.G29_2010.2640_V05.nc,27.31,-55.81,3.22,2019,10,4,20,17,14
polPhs_PAZ1.2019.277.00.20.G03_2010.2640_V05.nc,13.83,97.47,0.51,2019,10,4,0,20,14
polPhs_PAZ1.2019.277.16.48.G12_2010.2640_V05.nc,-39.66,1.29,0.82,2019,10,4,16,47,44
polPhs_PAZ1.2019.277.07.15.G22_2010.2640_V05.nc,-61.52,-178.63,0.88,2019,10,4,7,15,24
polPhs_PAZ1.2019.277.20.25.G12_2010.2640_V05.nc,54.42,-40.78,0.42,2019,10,4,20,24,54
polPhs_PAZ1.2019.278.13.38.G10_2010.2640_V05.nc,19.41,76.06,2.02,2019,10,5,13,38,9
polPhs_PAZ1.2019.278.23.44.G22_2010.2640_V05.nc,17.78,107.22,1.89,2019,10,5,23,44,39
polPhs_PAZ1.2019.278.16.43.G01_2010.2640_V05.nc,3.14,28.24,1.53,2019,10,5,16,43,38
polPhs_PAZ1.2019.278.05.26.G32_2010.2640_V05.nc,-49.91,-171.59,2.58,2019,10,5,5,26,45
polPhs_PAZ1.2019.278.20.36.G10_2010.2640_V05.nc,14.64,153.52,0.26,2019,10,5,20,35,55
polPhs_PAZ1.2019.278.19.22.G11_2010.2640_V05.nc,-58.94,106.22,0.97,2019,10,5,19,22,33
polPhs_PAZ1.2019.278.04.31.G30_2010.2640_V05.nc,73.07,75.27,0.40,2019,10,5,4,31,3
polPhs_PAZ1.2019.278.16.39.G18_2010.2640_V05.nc,-9.19,35.15,0.32,2019,10,5,16,39,35
polPhs_PAZ1.2019.278.07.23.G12_2010.2640_V05.nc,33.90,147.47,0.13,2019,10,5,7,23,39
polPhs_PAZ1.2019.278.01.04.G10_2010.2640_V05.nc,40.21,-96.17,0.48,2019,10,5,1,4,45
polPhs_PAZ1.2019.278.23.49.G12_2010.2640_V05.nc,-0.55,76.98,7.05,2019,10,5,23,49,16
polPhs_PAZ1.2019.278.04.14.G22_2010.2640_V05.nc,38.01,-144.08,1.16,2019,10,5,4,13,56
polPhs_PAZ1.2019.278.05.33.G01_2010.2640_V05.nc,-16.77,-156.82,0.35,2019,10,5,5,33,41
polPhs_PAZ1.2019.278.20.06.G12_2010.2640_V05.nc,49.14,-38.80,3.82,2019,10,5,20,6,22
polPhs_PAZ1.2019.278.20.10.G05_2010.2640_V05.nc,66.58,-25.48,0.22,2019,10,5,20,10,34
polPhs_PAZ1.2019.278.09.44.G08_2010.2640_V05.nc,-38.16,-39.96,5.14,2019,10,5,9,44,0
polPhs_PAZ1.2019.278.17.18.G07_2010.2640_V05.nc,44.96,-176.28,0.32,2019,10,5,17,18,52
polPhs_PAZ1.2019.278.00.00.G22_2010.2640_V05.nc,24.84,104.10,0.24,2019,10,5,0,0,8
polPhs_PAZ1.2019.279.10.27.G25_2010.2640_V05.nc,80.50,127.08,0.42,2019,10,6,10,27,39
polPhs_PAZ1.2019.279.03.31.G15_2010.2640_V05.nc,-54.37,-162.06,0.37,2019,10,6,3,31,14
polPhs_PAZ1.2019.279.14.53.G28_2010.2640_V05.nc,10.53,31.33,0.11,2019,10,6,14,53,26
polPhs_PAZ1.2019.279.06.43.G31_2010.2640_V05.nc,-54.87,169.03,0.99,2019,10,6,6,42,52
polPhs_PAZ1.2019.279.22.12.G03_2010.2640_V05.nc,-55.31,125.96,0.24,2019,10,6,22,12,20
polPhs_PAZ1.2019.279.22.30.G07_2010.2640_V05.nc,-60.51,-61.08,0.28,2019,10,6,22,29,56
polPhs_PAZ1.2019.279.12.12.G31_2010.2640_V05.nc,63.04,-82.96,0.12,2019,10,6,12,12,33
polPhs_PAZ1.2019.279.00.26.G13_2010.2640_V05.nc,-44.72,-82.83,0.55,2019,10,6,0,25,55
polPhs_PAZ1.2019.279.11.46.G21_2010.2640_V05.nc,17.10,96.59,3.75,2019,10,6,11,46,35
polPhs_PAZ1.2019.279.04.03.G03_2010.2640_V05.nc,61.07,-142.04,0.19,2019,10,6,4,3,7
polPhs_PAZ1.2019.279.07.32.G13_2010.2640_V05.nc,47.87,-27.75,0.21,2019,10,6,7,32,2
polPhs_PAZ1.2019.279.13.52.G23_2010.2640_V05.nc,40.95,-102.31,0.32,2019,10,6,13,52,45
polPhs_PAZ1.2019.279.10.06.G05_2010.2640_V05.nc,2.43,129.74,0.13,2019,10,6,10,6,38
polPhs_PAZ1.2019.279.09.33.G22_2010.2640_V05.nc,-54.99,-45.80,1.40,2019,10,6,9,33,31
polPhs_PAZ1.2019.279.12.23.G03_2010.2640_V05.nc,19.57,-82.92,0.21,2019,10,6,12,23,12
polPhs_PAZ1.2019.279.07.01.G06_2010.2640_V05.nc,16.52,167.52,0.21,2019,10,6,7,1,29
polPhs_PAZ1.2019.279.05.41.G28_2010.2640_V05.nc,73.36,-166.92,0.21,2019,10,6,5,41,16
polPhs_PAZ1.2019.279.09.27.G01_2010.2640_V05.nc,-27.10,-54.79,0.73,2019,10,6,9,27,4
polPhs_PAZ1.2019.279.14.37.G15_2010.2640_V05.nc,-54.16,45.72,0.27,2019,10,6,14,37,7
polPhs_PAZ1.2019.280.20.40.G23_2010.2640_V05.nc,-50.50,-36.57,0.13,2019,10,7,20,40,51
polPhs_PAZ1.2019.280.12.31.G24_2010.2640_V05.nc,-63.91,-173.31,0.11,2019,10,7,12,31,13
polPhs_PAZ1.2019.280.15.27.G05_2010.2640_V05.nc,-23.42,-131.64,1.02,2019,10,7,15,26,42
polPhs_PAZ1.2019.280.09.06.G28_2010.2640_V05.nc,-17.03,-61.71,0.46,2019,10,7,9,6,22
polPhs_PAZ1.2019.280.21.56.G03_2010.2640_V05.nc,-61.06,128.70,0.25,2019,10,7,21,56,45
polPhs_PAZ1.2019.280.06.32.G03_2010.2640_V05.nc,-25.41,-174.76,0.15,2019,10,7,6,32,40
polPhs_PAZ1.2019.280.22.39.G21_2010.2640_V05.nc,37.37,-80.81,1.19,2019,10,7,22,38,51
polPhs_PAZ1.2019.280.10.32.G18_2010.2640_V05.nc,10.37,-52.61,0.47,2019,10,7,10,32,46
polPhs_PAZ1.2019.280.09.09.G11_2010.2640_V05.nc,-24.68,-51.03,0.74,2019,10,7,9,9,19
polPhs_PAZ1.2019.280.01.08.G25_2010.2640_V05.nc,-5.49,57.05,0.16,2019,10,7,1,8,24
polPhs_PAZ1.2019.280.01.46.G28_2010.2640_V05.nc,-25.81,-132.39,0.28,2019,10,7,1,46,10
polPhs_PAZ1.2019.280.18.36.G20_2010.2640_V05.nc,-23.39,-179.78,8.82,2019,10,7,18,36,35
polPhs_PAZ1.2019.281.06.03.G18_2010.2640_V05.nc,-57.60,-132.91,0.68,2019,10,8,6,3,8
polPhs_PAZ1.2019.281.19.36.G13_2010.2640_V05.nc,48.01,148.23,1.43,2019,10,8,19,36,13
polPhs_PAZ1.2019.281.16.33.G05_2010.2640_V05.nc,18.14,-145.41,0.18,2019,10,8,16,33,35
polPhs_PAZ1.2019.281.14.13.G28_2010.2640_V05.nc,-5.95,41.01,4.23,2019,10,8,14,13,46
polPhs_PAZ1.2019.281.21.36.G22_2010.2640_V05.nc,-49.13,133.17,0.22,2019,10,8,21,36,11
polPhs_PAZ1.2019.281.03.31.G03_2010.2640_V05.nc,71.78,-138.27,0.16,2019,10,8,3,31,47
polPhs_PAZ1.2019.281.12.30.G13_2010.2640_V05.nc,-45.78,93.18,0.15,2019,10,8,12,30,22
polPhs_PAZ1.2019.281.22.17.G29_2010.2640_V05.nc,24.88,-58.02,0.22,2019,10,8,22,17,10
polPhs_PAZ1.2019.281.16.02.G28_2010.2640_V05.nc,37.89,18.23,1.38,2019,10,8,16,2,2
polPhs_PAZ1.2019.281.05.13.G02_2010.2640_V05.nc,63.11,72.81,0.12,2019,10,8,5,13,12
polPhs_PAZ1.2019.281.12.10.G02_2010.2640_V05.nc,-55.65,-124.78,5.04,2019,10,8,12,10,27
polPhs_PAZ1.2019.281.07.46.G23_2010.2640_V05.nc,-40.99,169.15,0.22,2019,10,8,7,46,20
polPhs_PAZ1.2019.281.18.15.G21_2010.2640_V05.nc,-6.94,-174.59,0.78,2019,10,8,18,15,11
polPhs_PAZ1.2019.281.07.25.G11_2010.2640_V05.nc,-54.11,-63.57,0.16,2019,10,8,7,24,57
polPhs_PAZ1.2019.281.22.01.G02_2010.2640_V05.nc,-26.94,-37.60,0.18,2019,10,8,22,1,21
polPhs_PAZ1.2019.281.23.49.G21_2010.2640_V05.nc,13.69,-82.30,0.23,2019,10,8,23,49,22
polPhs_PAZ1.2019.281.19.43.G20_2010.2640_V05.nc,17.33,167.42,0.96,2019,10,8,19,43,46
polPhs_PAZ1.2019.281.19.05.G06_2010.2640_V05.nc,12.96,-11.54,0.43,2019,10,8,19,4,48
polPhs_PAZ1.2019.281.08.02.G02_2010.2640_V05.nc,18.98,150.95,5.37,2019,10,8,8,2,38
polPhs_PAZ1.2019.281.21.55.G23_2010.2640_V05.nc,-52.17,-76.86,0.36,2019,10,8,21,55,31
polPhs_PAZ1.2019.281.19.41.G28_2010.2640_V05.nc,22.45,139.29,1.04,2019,10,8,19,40,57
polPhs_PAZ1.2019.281.02.28.G02_2010.2640_V05.nc,-12.47,58.78,1.09,2019,10,8,2,28,38
polPhs_PAZ1.2019.281.11.52.G03_2010.2640_V05.nc,5.13,-76.41,0.57,2019,10,8,11,52,31
polPhs_PAZ1.2019.281.06.06.G31_2010.2640_V05.nc,-63.30,-169.04,0.19,2019,10,8,6,6,23
polPhs_PAZ1.2019.281.17.21.G01_2010.2640_V05.nc,-14.35,26.11,0.55,2019,10,8,17,21,32
polPhs_PAZ1.2019.281.04.48.G11_2010.2640_V05.nc,10.79,-147.41,0.15,2019,10,8,4,48,49
polPhs_PAZ1.2019.282.04.34.G22_2010.2640_V05.nc,18.70,-148.74,0.97,2019,10,9,4,34,41
polPhs_PAZ1.2019.282.22.22.G10_2010.2640_V05.nc,72.93,139.04,0.13,2019,10,9,22,22,7
polPhs_PAZ1.2019.282.09.20.G05_2010.2640_V05.nc,24.14,139.42,9.36,2019,10,9,9,20,40
polPhs_PAZ1.2019.282.18.09.G16_2010.2640_V05.nc,-46.34,167.91,1.29,2019,10,9,18,9,17
polPhs_PAZ1.2019.282.06.20.G02_2010.2640_V05.nc,53.09,146.43,0.29,2019,10,9,6,20,7
polPhs_PAZ1.2019.282.23.55.G18_2010.2640_V05.nc,59.87,144.07,2.73,2019,10,9,23,55,22
polPhs_PAZ1.2019.282.17.49.G07_2010.2640_V05.nc,23.58,169.35,0.18,2019,10,9,17,49,44
polPhs_PAZ1.2019.282.17.05.G01_2010.2640_V05.nc,-8.57,28.00,0.51,2019,10,9,17,5,48
polPhs_PAZ1.2019.282.23.33.G21_2010.2640_V05.nc,17.51,-80.71,0.90,2019,10,9,23,33,26
polPhs_PAZ1.2019.282.17.42.G05_2010.2640_V05.nc,55.28,-156.74,0.14,2019,10,9,17,42,3
polPhs_PAZ1.2019.282.10.54.G16_2010.2640_V05.nc,18.49,91.40,0.27,2019,10,9,10,54,25
polPhs_PAZ1.2019.282.20.57.G10_2010.2640_V05.nc,32.76,149.96,1.59,2019,10,9,20,57,16
polPhs_PAZ1.2019.282.07.14.G01_2010.2640_V05.nc,-67.99,-100.05,0.98,2019,10,9,7,15,4
polPhs_PAZ1.2019.282.12.30.G20_2010.2640_V05.nc,22.58,91.52,0.43,2019,10,9,12,29,58
polPhs_PAZ1.2019.282.14.56.G05_2010.2640_V05.nc,-37.20,-125.27,1.17,2019,10,9,14,56,8
polPhs_PAZ1.2019.282.19.34.G10_2010.2640_V05.nc,-14.43,166.61,0.60,2019,10,9,19,34,24
polPhs_PAZ1.2019.282.05.05.G07_2010.2640_V05.nc,45.85,7.84,0.21,2019,10,9,5,5,48
polPhs_PAZ1.2019.284.16.40.G19_2010.2640_V05.nc,21.63,5.58,0.16,2019,10,11,16,40,42
polPhs_PAZ1.2019.284.21.56.G32_2010.2640_V05.nc,37.61,136.79,0.27,2019,10,11,21,56,23
polPhs_PAZ1.2019.284.12.02.G16_2010.2640_V05.nc,44.78,78.38,1.93,2019,10,11,12,2,26
polPhs_PAZ1.2019.284.10.16.G16_2010.2640_V05.nc,5.09,100.55,1.30,2019,10,11,10,15,45
polPhs_PAZ1.2019.284.13.21.G20_2010.2640_V05.nc,-10.31,81.95,0.15,2019,10,11,13,21,40
polPhs_PAZ1.2019.284.10.51.G14_2010.2640_V05.nc,40.97,-57.85,4.35,2019,10,11,10,51,59
polPhs_PAZ1.2019.284.08.41.G02_2010.2640_V05.nc,5.00,149.71,2.34,2019,10,11,8,41,14
polPhs_PAZ1.2019.284.21.05.G23_2010.2640_V05.nc,-54.14,-53.12,1.32,2019,10,11,21,5,9
polPhs_PAZ1.2019.284.05.48.G02_2010.2640_V05.nc,61.88,134.42,0.33,2019,10,11,5,48,37
polPhs_PAZ1.2019.284.21.07.G09_2010.2640_V05.nc,-47.04,-37.92,0.14,2019,10,11,21,7,19
polPhs_PAZ1.2019.284.00.54.G10_2010.2640_V05.nc,34.13,-95.05,0.15,2019,10,11,0,54,43
polPhs_PAZ1.2019.284.10.25.G21_2010.2640_V05.nc,36.95,101.47,0.26,2019,10,11,10,25,40
polPhs_PAZ1.2019.284.05.13.G25_2010.2640_V05.nc,-60.82,174.63,0.69,2019,10,11,5,13,34
polPhs_PAZ1.2019.284.09.39.G22_2010.2640_V05.nc,-43.30,-47.66,0.20,2019,10,11,9,38,55
polPhs_PAZ1.2019.284.12.23.G31_2010.2640_V05.nc,53.66,-95.57,0.27,2019,10,11,12,23,52
polPhs_PAZ1.2019.284.20.26.G10_2010.2640_V05.nc,19.05,156.24,4.61,2019,10,11,20,26,16
polPhs_PAZ1.2019.284.18.39.G28_2010.2640_V05.nc,59.48,152.17,0.29,2019,10,11,18,40,2
polPhs_PAZ1.2019.284.21.35.G21_2010.2640_V05.nc,55.34,-87.20,0.91,2019,10,11,21,35,0
polPhs_PAZ1.2019.284.12.31.G23_2010.2640_V05.nc,13.73,-78.46,0.95,2019,10,11,12,31,6
polPhs_PAZ1.2019.285.16.52.G07_2010.2640_V05.nc,46.59,-168.04,1.63,2019,10,12,16,52,47
polPhs_PAZ1.2019.285.03.25.G10_2010.2640_V05.nc,-51.37,-123.52,0.29,2019,10,12,3,25,4
polPhs_PAZ1.2019.285.08.46.G21_2010.2640_V05.nc,66.30,44.24,0.26,2019,10,12,8,45,50
polPhs_PAZ1.2019.285.15.10.G07_2010.2640_V05.nc,67.36,-96.21,0.22,2019,10,12,15,10,44
polPhs_PAZ1.2019.285.23.55.G05_2010.2640_V05.nc,-64.63,-64.91,0.28,2019,10,12,23,54,42
polPhs_PAZ1.2019.285.18.19.G05_2010.2640_V05.nc,76.23,-150.62,0.15,2019,10,12,18,19,34
polPhs_PAZ1.2019.285.20.58.G26_2010.2640_V05.nc,-7.13,-60.15,0.40,2019,10,12,20,58,46
polPhs_PAZ1.2019.285.07.10.G05_2010.2640_V05.nc,80.58,144.46,0.31,2019,10,12,7,10,8
polPhs_PAZ1.2019.285.16.20.G11_2010.2640_V05.nc,15.97,37.61,0.18,2019,10,12,16,20,32
polPhs_PAZ1.2019.285.01.50.G15_2010.2640_V05.nc,-52.45,-113.28,0.83,2019,10,12,1,50,44
polPhs_PAZ1.2019.285.02.59.G05_2010.2640_V05.nc,-31.11,53.89,0.35,2019,10,12,2,59,8
polPhs_PAZ1.2019.285.00.27.G21_2010.2640_V05.nc,-0.57,-83.93,0.13,2019,10,12,0,27,42
polPhs_PAZ1.2019.285.10.33.G32_2010.2640_V05.nc,46.62,-59.34,0.12,2019,10,12,10,33,27
polPhs_PAZ1.2019.285.05.45.G05_2010.2640_V05.nc,60.32,25.10,0.64,2019,10,12,5,45,1
polPhs_PAZ1.2019.285.22.44.G29_2010.2640_V05.nc,36.17,-57.72,0.12,2019,10,12,22,44,53
polPhs_PAZ1.2019.285.17.49.G03_2010.2640_V05.nc,-10.00,14.57,0.19,2019,10,12,17,49,3
polPhs_PAZ1.2019.285.06.52.G06_2010.2640_V05.nc,13.59,171.22,0.38,2019,10,12,6,52,1
polPhs_PAZ1.2019.285.08.34.G05_2010.2640_V05.nc,43.56,148.51,0.76,2019,10,12,8,34,29
polPhs_PAZ1.2019.285.12.05.G01_2010.2640_V05.nc,44.84,-58.68,2.83,2019,10,12,12,4,54
polPhs_PAZ1.2019.285.02.38.G23_2010.2640_V05.nc,51.46,52.90,0.47,2019,10,12,2,38,13
polPhs_PAZ1.2019.285.20.24.G27_2010.2640_V05.nc,-48.51,162.85,0.29,2019,10,12,20,24,33
polPhs_PAZ1.2019.285.17.09.G27_2010.2640_V05.nc,-21.46,171.99,2.73,2019,10,12,17,9,51
polPhs_PAZ1.2019.285.13.47.G09_2010.2640_V05.nc,23.67,-97.96,0.15,2019,10,12,13,47,4
polPhs_PAZ1.2019.285.17.58.G19_2010.2640_V05.nc,23.26,2.34,0.24,2019,10,12,17,58,34
polPhs_PAZ1.2019.285.16.06.G32_2010.2640_V05.nc,-41.14,42.26,0.22,2019,10,12,16,6,49
polPhs_PAZ1.2019.285.18.42.G20_2010.2640_V05.nc,-11.31,179.32,0.12,2019,10,12,18,42,5
polPhs_PAZ1.2019.285.14.46.G28_2010.2640_V05.nc,15.49,33.07,0.23,2019,10,12,14,46,20
polPhs_PAZ1.2019.285.11.36.G21_2010.2640_V05.nc,14.35,100.47,0.30,2019,10,12,11,36,43
polPhs_PAZ1.2019.285.23.22.G12_2010.2640_V05.nc,3.18,84.12,0.21,2019,10,12,23,22,43
polPhs_PAZ1.2019.286.18.00.G28_2010.2640_V05.nc,80.16,148.74,0.29,2019,10,13,18,0,16
polPhs_PAZ1.2019.286.10.17.G32_2010.2640_V05.nc,43.74,-52.38,0.38,2019,10,13,10,16,51
polPhs_PAZ1.2019.286.07.57.G09_2010.2640_V05.nc,-28.53,168.80,3.45,2019,10,13,7,57,23
polPhs_PAZ1.2019.286.10.53.G02_2010.2640_V05.nc,-63.30,174.68,0.30,2019,10,13,10,52,56
polPhs_PAZ1.2019.286.09.25.G23_2010.2640_V05.nc,-55.85,114.66,0.35,2019,10,13,9,25,22
polPhs_PAZ1.2019.286.15.50.G32_2010.2640_V05.nc,-37.16,48.23,2.13,2019,10,13,15,50,4
polPhs_PAZ1.2019.286.22.22.G16_2010.2640_V05.nc,11.33,-81.07,0.18,2019,10,13,22,21,58
polPhs_PAZ1.2019.286.11.58.G03_2010.2640_V05.nc,16.85,-76.95,1.75,2019,10,13,11,57,59
polPhs_PAZ1.2019.286.16.02.G01_2010.2640_V05.nc,9.58,35.98,0.41,2019,10,13,16,2,44
polPhs_PAZ1.2019.286.17.35.G12_2010.2640_V05.nc,4.39,-9.32,0.19,2019,10,13,17,35,37
polPhs_PAZ1.2019.286.08.09.G02_2010.2640_V05.nc,12.59,153.34,0.47,2019,10,13,8,9,7
polPhs_PAZ1.2019.286.10.18.G14_2010.2640_V05.nc,32.93,-46.37,0.44,2019,10,13,10,18,51
polPhs_PAZ1.2019.286.17.51.G02_2010.2640_V05.nc,57.08,-36.15,0.37,2019,10,13,17,51,15
polPhs_PAZ1.2019.286.19.11.G06_2010.2640_V05.nc,6.81,-9.63,0.17,2019,10,13,19,11,20
polPhs_PAZ1.2019.286.00.16.G08_2010.2640_V05.nc,21.35,-114.13,0.34,2019,10,13,0,16,35
polPhs_PAZ1.2019.286.05.29.G05_2010.2640_V05.nc,54.31,27.38,0.14,2019,10,13,5,29,11
polPhs_PAZ1.2019.286.10.35.G03_2010.2640_V05.nc,-30.53,-60.44,3.15,2019,10,13,10,36,2
polPhs_PAZ1.2019.286.06.25.G23_2010.2640_V05.nc,-11.86,-167.27,0.51,2019,10,13,6,25,45
polPhs_PAZ1.2019.286.22.38.G20_2010.2640_V05.nc,67.78,-75.80,0.29,2019,10,13,22,37,53
polPhs_PAZ1.2019.286.18.59.G31_2010.2640_V05.nc,-38.50,-23.81,0.14,2019,10,13,18,59,31
polPhs_PAZ1.2019.286.02.35.G02_2010.2640_V05.nc,-7.21,60.59,8.05,2019,10,13,2,35,20
polPhs_PAZ1.2019.286.20.38.G26_2010.2640_V05.nc,-18.57,-54.44,1.36,2019,10,13,20,38,12
polPhs_PAZ1.2019.286.23.56.G21_2010.2640_V05.nc,7.94,-80.12,0.40,2019,10,13,23,56,8
polPhs_PAZ1.2019.286.14.05.G21_2010.2640_V05.nc,-56.32,107.34,0.31,2019,10,13,14,6,8
polPhs_PAZ1.2019.286.17.23.G14_2010.2640_V05.nc,-48.02,16.04,1.21,2019,10,13,17,22,53
polPhs_PAZ1.2019.286.16.34.G07_2010.2640_V05.nc,51.72,-159.27,0.67,2019,10,13,16,34,12
polPhs_PAZ1.2019.286.20.31.G23_2010.2640_V05.nc,-52.44,-36.19,1.43,2019,10,13,20,31,33
polPhs_PAZ1.2019.286.07.15.G20_2010.2640_V05.nc,8.78,-6.72,0.19,2019,10,13,7,15,28
polPhs_PAZ1.2019.286.05.59.G10_2010.2640_V05.nc,-58.39,4.99,0.21,2019,10,13,5,59,2
polPhs_PAZ1.2019.286.18.55.G14_2010.2640_V05.nc,-50.53,-31.73,0.91,2019,10,13,18,54,43
polPhs_PAZ1.2019.286.17.44.G06_2010.2640_V05.nc,32.38,-4.89,0.44,2019,10,13,17,44,12
polPhs_PAZ1.2019.287.17.04.G32_2010.2640_V05.nc,-52.58,12.95,0.18,2019,10,14,17,4,28
